contract,found vulnerablities,code_coverage,branch_coverage
./chy_data/regen_return_vulbd/6370.sol,"[{""type"":""Assertion failure"",""txs"":[{""releaseTimes(uint256)"":{""argtype"":[""uint256""],""argdata"":[""77413954231248729714754577645593940241225739285866546126130979790875490628446""]}}],""pc"":411},{""type"":""Assertion failure"",""txs"":[{""beneficiaries(uint256)"":{""argtype"":[""uint256""],""argdata"":[""32592278248075567882967193642786666321475824440013675671187512091522682242331""]}}],""pc"":358},{""type"":""Assertion failure"",""txs"":[{""tokenReleaseCaps(uint256)"":{""argtype"":[""uint256""],""argdata"":[""108195816277297507721804036622465686420160373336148544312308238400545357545617""]}}],""pc"":299}]",79.05982905982906,85.71428571428571
./chy_data/regen_return_vulbd/1051.sol,[],89.29364726788094,87.71929824561403
./chy_data/regen_return_vulbd/2110.sol,"[{""type"":""Assertion failure"",""txs"":[{""bets(uint256)"":{""argtype"":[""uint256""],""argdata"":[""115792089237316195423570985008687907853269984665640564039457584007913129639935""]}}],""pc"":807},{""type"":""Assertion failure"",""txs"":[{""players(uint256)"":{""argtype"":[""uint256""],""argdata"":[""35853546709553394668518239620878039640064464528792236550512216102166502619715""]}}],""pc"":2780},{""type"":""Leaking ether "",""txs"":[{""withdrawFunds()"":{""argtype"":[],""argdata"":[]}}],""pc"":974}]",97.52628324056896,97
./chy_data/regen_return_vulbd/3271.sol,"[{""type"":""Block dependency "",""txs"":[{""hodl()"":{""argtype"":[],""argdata"":[]}},{""hodl()"":{""argtype"":[],""argdata"":[]}},{""party(uint256)"":{""argtype"":[""uint256""],""argdata"":[""1198172010151429357850435597424757340357841261294096306679970084407416448015""]}}],""pc"":192},{""type"":""Transaction order dependency "",""txs"":[{""party(uint256)"":{""argtype"":[""uint256""],""argdata"":[""1""]}},{""party(uint256)"":{""argtype"":[""uint256""],""argdata"":[""1""]}},{""hodl()"":{""argtype"":[],""argdata"":[]}},{""party(uint256)"":{""argtype"":[""uint256""],""argdata"":[""1""]}},{""party(uint256)"":{""argtype"":[""uint256""],""argdata"":[""1""]}},{""hodl()"":{""argtype"":[],""argdata"":[]}},{""hodlerBalance(address)"":{""argtype"":[""uint160""],""argdata"":[""13646729782535708373491092490139712345366006000""]}}],""pc"":417}]",99.64028776978418,95
./chy_data/regen_return_vulbd/7419.sol,"[{""type"":""Block dependency "",""txs"":[{""startTokenRaffle(uint256,uint256,address)"":{""argtype"":[""uint256"",""uint256"",""uint160""],""argdata"":[""113363524725545338304254106467393828640087202786154550594974059710289001741091"",""0"",""503743061302261876552768673558364351640137605729""]}},{""startTokenRaffle(uint256,uint256,address)"":{""argtype"":[""uint256"",""uint256"",""uint160""],""argdata"":[""113363524725545338304254106467393828640087202786154550594974059710289001741091"",""0"",""503743061302261876552768673558364351640137605729""]}},{""buyRaffleTicket(uint256)"":{""argtype"":[""uint256""],""argdata"":[""93706375221017360695745329470335609073736334005335798421203627189761041215416""]}},{""startTokenRaffle(uint256,uint256,address)"":{""argtype"":[""uint256"",""uint256"",""uint160""],""argdata"":[""113363524725545338304254106467393828640087202786154550594974059710289001741091"",""0"",""503743061302261876552768673558364351640137605729""]}},{""startTokenRaffle(uint256,uint256,address)"":{""argtype"":[""uint256"",""uint256"",""uint160""],""argdata"":[""113363524725545338304254106467393828640087202786154550594974059710289001741091"",""0"",""503743061302261876552768673558364351640137605729""]}},{""buyRaffleTicket(uint256)"":{""argtype"":[""uint256""],""argdata"":[""93706375221017360695745329470335609073736334005335798421203627189761041215416""]}},{""buyRaffleTicket(uint256)"":{""argtype"":[""uint256""],""argdata"":[""1""]}}],""pc"":861},{""type"":""Block dependency "",""txs"":[{""startTokenRaffle(uint256,uint256,address)"":{""argtype"":[""uint256"",""uint256"",""uint160""],""argdata"":[""1"",""1"",""1461501637330902918203684832716283019655932542974""]}},{""startTokenRaffle(uint256,uint256,address)"":{""argtype"":[""uint256"",""uint256"",""uint160""],""argdata"":[""1"",""1"",""1461501637330902918203684832716283019655932542974""]}},{""awardRafflePrize()"":{""argtype"":[],""argdata"":[]}},{""startTokenRaffle(uint256,uint256,address)"":{""argtype"":[""uint256"",""uint256"",""uint160""],""argdata"":[""1"",""1"",""1461501637330902918203684832716283019655932542974""]}},{""startTokenRaffle(uint256,uint256,address)"":{""argtype"":[""uint256"",""uint256"",""uint160""],""argdata"":[""1"",""1"",""1461501637330902918203684832716283019655932542974""]}},{""awardRafflePrize()"":{""argtype"":[],""argdata"":[]}},{""awardRafflePrize()"":{""argtype"":[],""argdata"":[]}}],""pc"":419},{""type"":""Integer overflow "",""txs"":[{""startTokenRaffle(uint256,uint256,address)"":{""argtype"":[""uint256"",""uint256"",""uint160""],""argdata"":[""34824348930288393139614027412400556501813908343432057463791264126960550969715"",""115792089237316195423570985008687907853269984665640564039457584007913129639933"",""2""]}},{""startTokenRaffle(uint256,uint256,address)"":{""argtype"":[""uint256"",""uint256"",""uint160""],""argdata"":[""34824348930288393139614027412400556501813908343432057463791264126960550969715"",""115792089237316195423570985008687907853269984665640564039457584007913129639933"",""2""]}},{""awardRafflePrize()"":{""argtype"":[],""argdata"":[]}},{""startTokenRaffle(uint256,uint256,address)"":{""argtype"":[""uint256"",""uint256"",""uint160""],""argdata"":[""34824348930288393139614027412400556501813908343432057463791264126960550969715"",""115792089237316195423570985008687907853269984665640564039457584007913129639933"",""2""]}},{""startTokenRaffle(uint256,uint256,address)"":{""argtype"":[""uint256"",""uint256"",""uint160""],""argdata"":[""34824348930288393139614027412400556501813908343432057463791264126960550969715"",""115792089237316195423570985008687907853269984665640564039457584007913129639933"",""2""]}},{""awardRafflePrize()"":{""argtype"":[],""argdata"":[]}},{""buyRaffleTicket(uint256)"":{""argtype"":[""uint256""],""argdata"":[""26078986380280828958680669175732407722972461643920848324382353283986125781766""]}}],""pc"":1149}]",77.28375101050929,71.875
./chy_data/regen_return_vulbd/3704.sol,"[{""type"":""Block dependency "",""txs"":[{""isGameActive()"":{""argtype"":[],""argdata"":[]}}],""pc"":780},{""type"":""Assertion failure"",""txs"":[{""getBlocksLeftInCurrentKick()"":{""argtype"":[],""argdata"":[]}}],""pc"":929},{""type"":""Block dependency "",""txs"":[{""hasWinner()"":{""argtype"":[],""argdata"":[]}}],""pc"":1368}]",91.38110072689511,93.61702127659575
./chy_data/regen_return_vulbd/8314.sol,"[{""type"":""Assertion failure"",""txs"":[{""team(uint256)"":{""argtype"":[""uint256""],""argdata"":[""115792089237316195423570985008687907853269984665640564039457584007913129639933""]}}],""pc"":487},{""type"":""Unhandled exception "",""txs"":[{""addMembers(address,uint256)"":{""argtype"":[""uint160"",""uint256""],""argdata"":[""1124766733283031848016436842482238524347694792061"",""115792089237316195423570985008687907853269984665640564039457584007913129639933""]}},{""addMembers(address,uint256)"":{""argtype"":[""uint160"",""uint256""],""argdata"":[""1124766733283031848016436842482238524347694792061"",""115792089237316195423570985008687907853269984665640564039457584007913129639933""]}},{""releaseTokens()"":{""argtype"":[],""argdata"":[]}},{""addMembers(address,uint256)"":{""argtype"":[""uint160"",""uint256""],""argdata"":[""1124766733283031848016436842482238524347694792061"",""115792089237316195423570985008687907853269984665640564039457584007913129639933""]}},{""addMembers(address,uint256)"":{""argtype"":[""uint160"",""uint256""],""argdata"":[""1124766733283031848016436842482238524347694792061"",""115792089237316195423570985008687907853269984665640564039457584007913129639933""]}},{""releaseTokens()"":{""argtype"":[],""argdata"":[]}},{""team(uint256)"":{""argtype"":[""uint256""],""argdata"":[""1""]}}],""pc"":1446}]",92.45810055865921,86.36363636363636
./chy_data/regen_return_vulbd/3132.sol,[],94.0771349862259,91.07142857142857
./chy_data/regen_return_vulbd/665.sol,[],60.72821846553966,54
./chy_data/regen_return_vulbd/238.sol,[],93.88448471121178,90.38461538461539
./chy_data/regen_return_vulbd/ether_lotto.sol,[],77.28337236533957,75
./chy_data/regen_return_vulbd/3060.sol,"[{""type"":""Block dependency "",""txs"":[{""release(address)"":{""argtype"":[""address""],""argdata"":[""0xdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef""]}},{""release(address)"":{""argtype"":[""address""],""argdata"":[""0xdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef""]}},{""getReleaseBlock(address)"":{""argtype"":[""address""],""argdata"":[""0xdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef""]}}],""pc"":1070},{""type"":""Block dependency "",""txs"":[{""lock(address,uint256,uint256)"":{""argtype"":[""address"",""uint256"",""uint256""],""argdata"":[""0x0000000000000000000000000000000000000001"",""1"",""1""]}}],""pc"":1881}]",99.09267660401815,98.88888888888889
./chy_data/regen_return_vulbd/3689.sol,[],99.8989898989899,98.21428571428571
./chy_data/regen_return_vulbd/2295.sol,"[{""type"":""Block dependency "",""txs"":[{""withdraw(uint256)"":{""argtype"":[""uint256""],""argdata"":[""34341743368476852124829068798210359835290957134328790240638782481488672760037""]}},{""withdraw(uint256)"":{""argtype"":[""uint256""],""argdata"":[""34341743368476852124829068798210359835290957134328790240638782481488672760037""]}},{""lockedUntil(address)"":{""argtype"":[""address""],""argdata"":[""0xcafebabecafebabecafebabecafebabecafebabe""]}},{""withdraw(uint256)"":{""argtype"":[""uint256""],""argdata"":[""34341743368476852124829068798210359835290957134328790240638782481488672760037""]}},{""withdraw(uint256)"":{""argtype"":[""uint256""],""argdata"":[""34341743368476852124829068798210359835290957134328790240638782481488672760037""]}},{""lockedUntil(address)"":{""argtype"":[""address""],""argdata"":[""0xcafebabecafebabecafebabecafebabecafebabe""]}},{""lockedUntil(address)"":{""argtype"":[""address""],""argdata"":[""0xcafebabecafebabecafebabecafebabecafebabe""]}}],""pc"":1124},{""type"":""Block dependency "",""txs"":[{""deposit(uint256,uint256)"":{""argtype"":[""uint256"",""uint256""],""argdata"":[""1"",""56085405447195906408256909373645816302347864232987471483049871510682802589933""]}}],""pc"":1912}]",97.89631855747558,95.09803921568627
./chy_data/regen_return_vulbd/0.sol,"[{""type"":""Assertion failure"",""txs"":[{""players(uint256)"":{""argtype"":[""uint256""],""argdata"":[""115792089237316195423570985008687907853269984665640564039457584007913129639935""]}}],""pc"":2569}]",73.35211267605634,76.41509433962264
./chy_data/regen_return_vulbd/lottery.sol,[],75.90027700831024,69.56521739130434
./chy_data/regen_return_vulbd/347.sol,"[{""type"":""Block dependency "",""txs"":[{""buyTokens(address)"":{""argtype"":[""address""],""argdata"":[""0xdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef""]}}],""pc"":839},{""type"":""Locking ether "",""txs"":[{""buyTokens(address)"":{""argtype"":[""address""],""argdata"":[""0xdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef""]}}],""pc"":378},{""type"":""Block dependency "",""txs"":[{""transferTokens(address,uint256)"":{""argtype"":[""address"",""uint256""],""argdata"":[""0xdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef"",""0""]}}],""pc"":515}]",99.86263736263736,94
./chy_data/regen_return_vulbd/2805.sol,"[{""type"":""Reentrancy "",""txs"":[{""deposit()"":{""argtype"":[],""argdata"":[]}},{""deposit()"":{""argtype"":[],""argdata"":[]}},{""withdraw(uint256)"":{""argtype"":[""uint256""],""argdata"":[""0""]}},{""deposit()"":{""argtype"":[],""argdata"":[]}},{""deposit()"":{""argtype"":[],""argdata"":[]}},{""withdraw(uint256)"":{""argtype"":[""uint256""],""argdata"":[""0""]}},{""withdraw(uint256)"":{""argtype"":[""uint256""],""argdata"":[""115792089237316195423570985008687907853269984665640564039457584007913129639934""]}}],""pc"":798},{""type"":""Transaction order dependency "",""txs"":[{""deposit()"":{""argtype"":[],""argdata"":[]}},{""deposit()"":{""argtype"":[],""argdata"":[]}},{""withdraw(uint256)"":{""argtype"":[""uint256""],""argdata"":[""1""]}},{""deposit()"":{""argtype"":[],""argdata"":[]}},{""deposit()"":{""argtype"":[],""argdata"":[]}},{""withdraw(uint256)"":{""argtype"":[""uint256""],""argdata"":[""1""]}},{""withdraw(uint256)"":{""argtype"":[""uint256""],""argdata"":[""1""]}}],""pc"":2438},{""type"":""Transaction order dependency "",""txs"":[{""deposit()"":{""argtype"":[],""argdata"":[]}},{""deposit()"":{""argtype"":[],""argdata"":[]}},{""withdraw(uint256)"":{""argtype"":[""uint256""],""argdata"":[""0""]}},{""deposit()"":{""argtype"":[],""argdata"":[]}},{""deposit()"":{""argtype"":[],""argdata"":[]}},{""withdraw(uint256)"":{""argtype"":[""uint256""],""argdata"":[""0""]}},{""withdraw(uint256)"":{""argtype"":[""uint256""],""argdata"":[""0""]}}],""pc"":784}]",80.8227465214761,85.13513513513513
./chy_data/regen_return_vulbd/3185.sol,"[{""type"":""Block dependency "",""txs"":[{""refundTokens(address,uint256)"":{""argtype"":[""address"",""uint256""],""argdata"":[""0xcafebabecafebabecafebabecafebabecafebabe"",""0""]}}],""pc"":428}]",92.96875,93.33333333333333
./chy_data/regen_return_vulbd/8826.sol,"[{""type"":""Assertion failure"",""txs"":[{""increaseApproval(address,uint256)"":{""argtype"":[""address"",""uint256""],""argdata"":[""0xcafebabecafebabecafebabecafebabecafebabe"",""64015044753372582125378509022390965063871832294968917137719120314953235232632""]}},{""increaseApproval(address,uint256)"":{""argtype"":[""address"",""uint256""],""argdata"":[""0xcafebabecafebabecafebabecafebabecafebabe"",""64015044753372582125378509022390965063871832294968917137719120314953235232632""]}},{""allowance(address,address)"":{""argtype"":[""address"",""address""],""argdata"":[""0xdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef"",""0xdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef""]}}],""pc"":2606}]",93.7070938215103,86.17021276595744
./chy_data/regen_return_vulbd/9221.sol,"[{""type"":""Block dependency "",""txs"":[{""unlock()"":{""argtype"":[],""argdata"":[]}},{""unlock()"":{""argtype"":[],""argdata"":[]}},{""00000000"":{""argtype"":[],""argdata"":[]}},{""unlock()"":{""argtype"":[],""argdata"":[]}},{""unlock()"":{""argtype"":[],""argdata"":[]}},{""00000000"":{""argtype"":[],""argdata"":[]}},{""own(address)"":{""argtype"":[""address""],""argdata"":[""0xdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef""]}}],""pc"":1381},{""type"":""Transaction order dependency "",""txs"":[{""own(address)"":{""argtype"":[""address""],""argdata"":[""0xcafebabecafebabecafebabecafebabecafebabe""]}},{""own(address)"":{""argtype"":[""address""],""argdata"":[""0xcafebabecafebabecafebabecafebabecafebabe""]}},{""00000000"":{""argtype"":[],""argdata"":[]}},{""own(address)"":{""argtype"":[""address""],""argdata"":[""0xcafebabecafebabecafebabecafebabecafebabe""]}},{""own(address)"":{""argtype"":[""address""],""argdata"":[""0xcafebabecafebabecafebabecafebabecafebabe""]}},{""00000000"":{""argtype"":[],""argdata"":[]}},{""00000000"":{""argtype"":[],""argdata"":[]}}],""pc"":1182}]",99.73856209150327,96
./chy_data/regen_return_vulbd/9843.sol,[],90,0
./chy_data/regen_return_vulbd/129.sol,"[{""type"":""Block dependency "",""txs"":[{""transferOwnership(address,uint256)"":{""argtype"":[""address"",""uint256""],""argdata"":[""0xdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef"",""2""]}},{""transferOwnership(address,uint256)"":{""argtype"":[""address"",""uint256""],""argdata"":[""0xdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef"",""2""]}},{""pendingOwner()"":{""argtype"":[],""argdata"":[]}},{""transferOwnership(address,uint256)"":{""argtype"":[""address"",""uint256""],""argdata"":[""0xdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef"",""2""]}},{""transferOwnership(address,uint256)"":{""argtype"":[""address"",""uint256""],""argdata"":[""0xdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef"",""2""]}},{""pendingOwner()"":{""argtype"":[],""argdata"":[]}},{""claimOwnership()"":{""argtype"":[],""argdata"":[]}}],""pc"":614}]",92.88194444444444,94.44444444444444
./chy_data/regen_return_vulbd/lucky_doubler.sol,"[{""type"":""Assertion failure"",""txs"":[{""players(uint256)"":{""argtype"":[""uint256""],""argdata"":[""52052812904901547215002951654079338870086693898007044104784527158684518362069""]}}],""pc"":1151},{""type"":""Locking ether "",""txs"":[{""join()"":{""argtype"":[],""argdata"":[]}}],""pc"":221}]",99.82578397212544,97.82608695652173
